,hhb,hbo2,ca,na
0,5.553381252000653,4.354397136023303,8.864972908939448,4.169785145366816
1,0.13344184973831136,2.922282883058873,7.012244613895068,4.596532543281873
2,10.727135241024378,2.939491148324498,8.464248705420742,5.035102024692857
3,5.601778389574685,3.9738221287947955,4.863327787254484,4.3982965530809786
4,11.85797924515955,4.5474294887388265,10.589109015962402,2.6312906154820843
5,9.394541560822283,4.070063915624999,8.953047634820708,5.9412680204834984
6,7.89694808220959,5.368304668132373,3.3522793684220273,2.3534234076897023
7,8.217392848305748,1.9971393828483537,11.431598236598017,2.4638595203343505
8,7.441498873894343,2.9509505987347717,2.044257401660393,2.302824976886655
9,8.772398202001952,4.055019994285856,6.942073643535857,4.204232354545537
10,13.103001338512943,4.210092970072577,14.193257019063168,1.876186921657069
11,11.909011679275947,5.255295719098996,7.972371842027979,4.113919907897413
12,10.0147727307132,2.801490310585887,8.42122785929552,2.946894471142967
13,11.637980496451535,4.056260203256848,7.650465652484002,2.142361886106177
14,10.878387907758118,5.078528018142912,10.950088301872626,3.5339746363992943
15,4.665156919147161,1.887170005372285,11.065460893232176,1.583835512779119
16,8.0994978543479,4.655176591789174,9.371274481062352,5.0843293805474215
17,4.751525715789727,5.158125155122989,3.7421904571742735,2.817334416699532
18,4.127345540047967,3.342906842966959,11.16141274513666,3.6822879438738094
19,13.100025532961423,4.43526954518835,10.98266879266375,4.699429037151781
20,8.215292530944323,5.335415409885254,6.931639366856722,2.0725853127449883
21,11.480247779688224,3.806808852176852,13.743015040792395,3.791610735144861
22,5.672137906126005,5.061491734863063,12.066019660096758,2.2279613600442287
23,6.9978637350190445,2.7115123566582198,10.823377129421461,1.0876510301632878
24,7.243600880545498,3.4957941945063933,8.064259222880834,0.5768787348583784
25,9.780219145644326,3.601073790599844,9.304575150695982,0.20346231569843942
26,8.041367509958041,4.584547306388184,9.274648266301954,3.273232209400903
27,11.848014197330633,3.9088927097436237,9.111493766067781,4.849658158679271
28,6.915973977411193,2.4132931288647166,11.779238479042727,4.792524435382989
29,10.781135548868955,5.057822636528818,1.3122359043020748,3.8069755047949405
30,6.969168362885761,3.968396691470466,10.827918986053115,3.7844814016325774
31,0.26543058538590414,4.293199548498102,11.380104303714417,2.9730868295757507
32,8.634405289387539,4.229274945304013,14.506839455561133,3.66106034175631
33,7.920335174246331,4.464748004775188,12.281580968424336,0.025498992266984433
34,1.7574167734978936,5.409206809247473,12.708626215288218,3.3402375868350123
35,11.470459818096844,4.710429550706577,15.328586034755258,5.092035527077749
36,11.325008895901112,3.4954752153721538,8.456620770922207,3.7404728080500806
37,6.9386801355978145,4.646522183116496,12.67198303884727,1.7922543891600715
38,6.921757472714439,4.977641312329596,8.39468395788489,2.884227748785748
39,1.6094953120485893,5.26859555030989,11.167787680421991,-0.35735813370887204
40,6.043117142728188,4.015096210048869,6.187605157877922,1.8448048509839752
41,8.67586326862912,3.8687446236403042,9.32111439145054,1.7667649557283593
42,8.018810983641531,4.383457244460691,6.314026054729106,3.4232424709400178
43,11.533810610186135,4.041773874836839,9.328368451678923,5.451804557996544
44,11.82132742836809,5.4447973351181265,12.540974232576236,0.4776648102300203
45,6.466883010512799,2.403964309545856,13.42241308499035,2.513764599292499
46,5.61385501007676,2.964554201063739,6.4685405834493235,4.385239732635519
47,4.451416408128718,3.463490036868414,10.572713491258554,-0.12391590119464016
48,10.268772146450496,0.22115141810401784,6.122084403164942,1.7026754791232355
49,10.252079674061983,4.4491616761319275,12.835952013960684,5.296564684577586
50,10.781919203589974,4.592365513370145,8.058560157702543,1.9859654922181682
51,3.4630123661244805,3.4779466954788507,10.419285722723155,2.480143120132139
52,8.851683693519972,1.6546784698622323,7.230206870041594,5.641539259119484
53,9.747793771543249,3.6649896198026055,11.98689771501145,3.390069341032952
54,7.781488980707112,1.9752550952409598,5.965053395465405,0.9803107142453946
55,7.61512505123762,4.7109995630684685,6.742665607041882,6.745286194801219
